query,name,site,type,subtypes,category,phone,full_address,borough,street,city,postal_code,state,us_state,country,country_code,latitude,longitude,time_zone,plus_code,area_service,rating,reviews,reviews_link,reviews_tags,reviews_per_score,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5,photos_count,photo,street_view,located_in,working_hours,working_hours_old_format,other_hours,popular_times,business_status,about,range,posts,logo,description,verified,owner_id,owner_title,owner_link,reservation_links,booking_appointment_link,menu_link,order_links,location_link,place_id,google_id,cid,reviews_id,located_google_id, telegram_username
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia",SMART AUTOCARE GARAGE (KL) SDN. BHD.,https://www.facebook.com/SAG-Smart-Autocare-Garage--169741693589762/,Car repair and maintenance service,Car repair and maintenance service,Car repair and maintenance service,+60 18-254 8600,"46, Jalan Chan Sow Lin, Chan Sow Lin, 55200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",Chan Sow Lin,"46, Jalan Chan Sow Lin",Kuala Lumpur,55200,Federal Territory of Kuala Lumpur,,Malaysia,MY,3.1186476,101.7100967,Asia/Kuala_Lumpur,,FALSE,4.8,13,"https://search.google.com/local/reviews?placeid=ChIJo4_4Y903zDERc1CQBAO8R-8&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 3, ""5"": 10}",0,0,0,3,10,10,https://lh5.googleusercontent.com/p/AF1QipOmapv5L-O2ktyvmacLEL2HqSoxY7rRl9ezCPW0=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOmapv5L-O2ktyvmacLEL2HqSoxY7rRl9ezCPW0=w1600-h1000-k-no,,"{""Monday"": ""9:30 am-6 pm"", ""Tuesday"": ""9:30 am-6 pm"", ""Wednesday"": ""9:30 am-6 pm"", ""Thursday"": ""9:30 am-6 pm"", ""Friday"": ""9:30 am-6 pm"", ""Saturday"": ""9:30 am-6 pm"", ""Sunday"": ""Closed""}",Monday: 9:30 am-6 pm | Tuesday: 9:30 am-6 pm | Wednesday: 9:30 am-6 pm | Thursday: 9:30 am-6 pm | Friday: 9:30 am-6 pm | Saturday: 9:30 am-6 pm | Sunday: Closed,,,OPERATIONAL,"{""Payments"": {""Debit cards"": true, ""NFC mobile payments"": true, ""Credit cards"": true}}",,,https://lh6.googleusercontent.com/-x5gh4cMeGHQ/AAAAAAAAAAI/AAAAAAAAAAA/V0HMVTO8QVg/s44-p-k-no-ns-nd/photo.jpg,,TRUE,101123193544439985244,SMART AUTOCARE GARAGE,https://www.google.com/maps/contrib/101123193544439985244,,,,,"https://www.google.com/maps/place/SMART+AUTOCARE+GARAGE+%28KL%29+SDN.+BHD./@3.1186476,101.7100967,14z/data=!4m8!1m2!2m1!1sSMART+AUTOCARE+GARAGE+%28KL%29+SDN.+BHD.!3m4!1s0x31cc37dd63f88fa3:0xef47bc0304905073!8m2!3d3.1186476!4d101.7100967",ChIJo4_4Y903zDERc1CQBAO8R-8,0x31cc37dd63f88fa3:0xef47bc0304905073,17241956419558723699,-1204787654150827917,,
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia",SY Auto Workshop,,Auto repair shop,Auto repair shop,Auto repair shop,+60 3-2148 6735,"No. 44 , Ground Floor, WP, Jalan Walter Granier, Imbi, 55100 Kuala Lumpur, Federal Territory of Kuala Lumpur",Imbi,"No. 44 , Ground Floor, WP, Jalan Walter Granier",Kuala Lumpur,55100,Federal Territory of Kuala Lumpur,,Malaysia,MY,3.1454134,101.7127287,Asia/Kuala_Lumpur,,FALSE,3.1,59,"https://search.google.com/local/reviews?placeid=ChIJwxLUKyk2zDER9HF0N0zYvuI&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 25, ""2"": 0, ""3"": 3, ""4"": 8, ""5"": 23}",25,0,3,8,23,10,https://lh5.googleusercontent.com/p/AF1QipOb-NxvF3RyhvuYm3S8ROeMQ3nou1CADUGSVrKF=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOb-NxvF3RyhvuYm3S8ROeMQ3nou1CADUGSVrKF=w1600-h1000-k-no,,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,,OPERATIONAL,"{""Payments"": {""Debit cards"": true, ""NFC mobile payments"": true, ""Credit cards"": true}}",,,https://lh3.googleusercontent.com/--Je0vLhiXIc/AAAAAAAAAAI/AAAAAAAAAAA/adFZ0IJWqIU/s44-p-k-no-ns-nd/photo.jpg,,TRUE,102805846039514849836,SY Auto Workshop,https://www.google.com/maps/contrib/102805846039514849836,,,,,"https://www.google.com/maps/place/SY+Auto+Workshop/@3.1454134,101.7127287,14z/data=!4m8!1m2!2m1!1sSY+Auto+Workshop!3m4!1s0x31cc36292bd412c3:0xe2bed84c377471f4!8m2!3d3.1454134!4d101.7127287",ChIJwxLUKyk2zDER9HF0N0zYvuI,0x31cc36292bd412c3:0xe2bed84c377471f4,16338734320006230516,-2108009753703321100,,
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia",Sara Vehicle Garage,https://www.facebook.com/Sara-Vehicle-Garage-Kl-1598687513759712/,Car repair and maintenance service,Car repair and maintenance service,Car repair and maintenance service,+60 16-519 7425,"Lot 2482, jalan 5/23f, Jalan Prima Setapak, Taman Setapak, 53300 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",Taman Setapak,"Lot 2482, jalan 5/23f, Jalan Prima Setapak",Kuala Lumpur,53300,Federal Territory of Kuala Lumpur,,Malaysia,MY,3.1993685,101.7107046,Asia/Kuala_Lumpur,,FALSE,4,7,"https://search.google.com/local/reviews?placeid=ChIJdXfr2BBIzDERXaQeCKh9mSc&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 0, ""2"": 0, ""3"": 2, ""4"": 3, ""5"": 2}",0,0,2,3,2,29,https://lh5.googleusercontent.com/p/AF1QipOIq-u9gJKiOuZwxjBHIt7GgS0iJB38hDwBNEIq=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOIq-u9gJKiOuZwxjBHIt7GgS0iJB38hDwBNEIq=w1600-h1000-k-no,,"{""Monday"": ""10 am-7:30 pm"", ""Tuesday"": ""10 am-7:30 pm"", ""Wednesday"": ""10 am-7:30 pm"", ""Thursday"": ""10 am-7:30 pm"", ""Friday"": ""10 am-7:30 pm"", ""Saturday"": ""10 am-7:30 pm"", ""Sunday"": ""Closed""}",Monday: 10 am-7:30 pm | Tuesday: 10 am-7:30 pm | Wednesday: 10 am-7:30 pm | Thursday: 10 am-7:30 pm | Friday: 10 am-7:30 pm | Saturday: 10 am-7:30 pm | Sunday: Closed,,,OPERATIONAL,{},,,https://lh6.googleusercontent.com/-5mj-pV2kxB0/AAAAAAAAAAI/AAAAAAAAAAA/6UFj7zwcsOY/s44-p-k-no-ns-nd/photo.jpg,,TRUE,111981107667976525971,Sara Vehicle Garage,https://www.google.com/maps/contrib/111981107667976525971,,,,,"https://www.google.com/maps/place/Sara+Vehicle+Garage/@3.1993685,101.7107046,14z/data=!4m8!1m2!2m1!1sSara+Vehicle+Garage!3m4!1s0x31cc4810d8eb7775:0x27997da8081ea45d!8m2!3d3.1993685!4d101.7107046",ChIJdXfr2BBIzDERXaQeCKh9mSc,0x31cc4810d8eb7775:0x27997da8081ea45d,2853449999560123485,2853449999560123485,,
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia",GoMechanic - Car Mechanic Setapak Jaya,https://gomechanic.app.link/malaysia,Auto repair shop,"Auto repair shop, Audi dealer, BMW dealer, Car repair and maintenance service, Car wash, Honda dealer, Mechanic, Skoda dealer, Volkswagen dealer, Volvo dealer",Auto repair shop,+60 3-9212 1789,"Jln Seri Rejang 2, Setapak Jaya, 53300 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",Setapak Jaya,Jln Seri Rejang 2,Kuala Lumpur,53300,Federal Territory of Kuala Lumpur,,Malaysia,MY,3.19272,101.7254557,Asia/Kuala_Lumpur,,FALSE,4.5,8,"https://search.google.com/local/reviews?placeid=ChIJfYpuJx45zDER0XsvWUwy2F0&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 1, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 7}",1,0,0,0,7,291,https://lh5.googleusercontent.com/p/AF1QipMXmv3_oYqe-Lylfo3LYFI-CzBJ_sQvZldf3pAs=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMXmv3_oYqe-Lylfo3LYFI-CzBJ_sQvZldf3pAs=w1600-h1000-k-no,,"{""Monday"": ""8 am-8 pm"", ""Tuesday"": ""8 am-8 pm"", ""Wednesday"": ""8 am-8 pm"", ""Thursday"": ""8 am-8 pm"", ""Friday"": ""8 am-8 pm"", ""Saturday"": ""8 am-8 pm"", ""Sunday"": ""8 am-8 pm""}",Monday: 8 am-8 pm | Tuesday: 8 am-8 pm | Wednesday: 8 am-8 pm | Thursday: 8 am-8 pm | Friday: 8 am-8 pm | Saturday: 8 am-8 pm | Sunday: 8 am-8 pm,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Amenities"": {""Mechanic"": true, ""Toilets"": true}, ""Planning"": {""Appointment required"": true}}",,,https://lh4.googleusercontent.com/-gsop0AITNuU/AAAAAAAAAAI/AAAAAAAAAAA/jPSjgutrRN4/s44-p-k-no-ns-nd/photo.jpg,,TRUE,108249393739563644130,GoMechanic - Car Mechanic Setapak Jaya,https://www.google.com/maps/contrib/108249393739563644130,,https://gomechanic.app.link/malaysia,,https://gomechanic.app.link/malaysia,"https://www.google.com/maps/place/GoMechanic+-+Car+Mechanic+Setapak+Jaya/@3.19272,101.7254557,14z/data=!4m8!1m2!2m1!1sGoMechanic+-+Car+Mechanic+Setapak+Jaya!3m4!1s0x31cc391e276e8a7d:0x5dd8324c592f7bd1!8m2!3d3.19272!4d101.7254557",ChIJfYpuJx45zDER0XsvWUwy2F0,0x31cc391e276e8a7d:0x5dd8324c592f7bd1,6762210143991987153,6762210143991987153,,
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia",LKF Car Care Services [SSM No. 002358964-U],,Chauffeur service,Chauffeur service,Chauffeur service,+60 12-311 5204,"11A, Jalan Pudu Ulu, Batu 3, Off Jalan Cheras,, 56100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",Taman Pertama,"11A, Jalan Pudu Ulu, Batu 3, Off Jalan Cheras,",Kuala Lumpur,56100,Federal Territory of Kuala Lumpur,,Malaysia,MY,3.1212953,101.7292304,Asia/Kuala_Lumpur,,FALSE,4.6,5,"https://search.google.com/local/reviews?placeid=ChIJAxgApRI2zDERJJDWlIfLtPE&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 2, ""5"": 3}",0,0,0,2,3,4,https://lh5.googleusercontent.com/p/AF1QipNIuhTokl_EialTyNBHRTXKXtCp5muuNf7KRhaL=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNIuhTokl_EialTyNBHRTXKXtCp5muuNf7KRhaL=w1600-h1000-k-no,,,,,,OPERATIONAL,{},,,https://lh6.googleusercontent.com/-4v4IjZFpHto/AAAAAAAAAAI/AAAAAAAAAAA/2S1bh0doSz4/s44-p-k-no-ns-nd/photo.jpg,,TRUE,116388997178631436485,LKF Car Care Services [SSM No. 002358964-U],https://www.google.com/maps/contrib/116388997178631436485,,,,,"https://www.google.com/maps/place/LKF+Car+Care+Services+%5BSSM+No.+002358964-U%5D/@3.1212953,101.72923039999999,14z/data=!4m8!1m2!2m1!1sLKF+Car+Care+Services+%5BSSM+No.+002358964-U%5D!3m4!1s0x31cc3612a5001803:0xf1b4cb8794d69024!8m2!3d3.1212953!4d101.72923039999999",ChIJAxgApRI2zDERJJDWlIfLtPE,0x31cc3612a5001803:0xf1b4cb8794d69024,17416769442126663716,-1029974631582887900,,
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia",Point S Jalan Klang Lama,https://pointscarworld.com/,Auto repair shop,"Auto repair shop, Air conditioning repair service, Auto body shop, Vehicle inspection",Auto repair shop,+60 12-214 5258,"Lot 9644A, Batu 5 ¾, Old Klang Rd, 58200 Kuala Lumpur",Kampung Pasir,"Lot 9644A, Batu 5 ¾, Old Klang Rd",Kuala Lumpur,58200,Federal Territory of Kuala Lumpur,,Malaysia,MY,3.0841248,101.6626299,Asia/Kuala_Lumpur,,FALSE,3.6,32,"https://search.google.com/local/reviews?placeid=ChIJwZWyedFLzDERUad1mgu-Yx4&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 8, ""2"": 0, ""3"": 5, ""4"": 3, ""5"": 16}",8,0,5,3,16,79,https://lh5.googleusercontent.com/p/AF1QipP_rE8-X6W7LsSXkWGNXytYdQrWNRppFgLch9f1=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipP_rE8-X6W7LsSXkWGNXytYdQrWNRppFgLch9f1=w1600-h1000-k-no,,"{""Monday"": ""8:30 am-5 pm"", ""Tuesday"": ""8:30 am-5 pm"", ""Wednesday"": ""8:30 am-5 pm"", ""Thursday"": ""8:30 am-5 pm"", ""Friday"": ""8:30 am-5 pm"", ""Saturday"": ""8:30 am-5 pm"", ""Sunday"": ""8:30 am-3 pm""}",Monday: 8:30 am-5 pm | Tuesday: 8:30 am-5 pm | Wednesday: 8:30 am-5 pm | Thursday: 8:30 am-5 pm | Friday: 8:30 am-5 pm | Saturday: 8:30 am-5 pm | Sunday: 8:30 am-3 pm,,,OPERATIONAL,"{""Amenities"": {""Toilets"": true}}",,,https://lh6.googleusercontent.com/-RuxuYw49ZK0/AAAAAAAAAAI/AAAAAAAAAAA/L1rCdEYb4fo/s44-p-k-no-ns-nd/photo.jpg,,TRUE,106268371977182461985,Point S Jalan Klang Lama,https://www.google.com/maps/contrib/106268371977182461985,,,,,"https://www.google.com/maps/place/Point+S+Jalan+Klang+Lama/@3.0841247999999997,101.6626299,14z/data=!4m8!1m2!2m1!1sPoint+S+Jalan+Klang+Lama!3m4!1s0x31cc4bd179b295c1:0x1e63be0b9a75a751!8m2!3d3.0841247999999997!4d101.6626299",ChIJwZWyedFLzDERUad1mgu-Yx4,0x31cc4bd179b295c1:0x1e63be0b9a75a751,2189802800877512529,2189802800877512529,,
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia",M. B. Liew Tyres Sdn. Bhd.,,Tire shop,Tire shop,Tire shop,+60 3-9222 5722,"59, Jln Loke Yew, Pudu, 55200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",Pudu,"59, Jln Loke Yew",Kuala Lumpur,55200,Federal Territory of Kuala Lumpur,,Malaysia,MY,3.1297383,101.7111148,Asia/Kuala_Lumpur,,FALSE,4.3,127,"https://search.google.com/local/reviews?placeid=ChIJr_v9Ih82zDERoWTcoeWZ0u4&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 6, ""2"": 4, ""3"": 10, ""4"": 29, ""5"": 78}",6,4,10,29,78,50,https://lh5.googleusercontent.com/p/AF1QipOOhSv8rMIWM5yD20VaRMQHsJmUlWxnSgZ69Gp-=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOOhSv8rMIWM5yD20VaRMQHsJmUlWxnSgZ69Gp-=w1600-h1000-k-no,,"{""Monday"": ""9 am-6 pm"", ""Tuesday"": ""9 am-6 pm"", ""Wednesday"": ""9 am-6 pm"", ""Thursday"": ""9 am-6 pm"", ""Friday"": ""9 am-6 pm"", ""Saturday"": ""9 am-5 pm"", ""Sunday"": ""Closed""}",Monday: 9 am-6 pm | Tuesday: 9 am-6 pm | Wednesday: 9 am-6 pm | Thursday: 9 am-6 pm | Friday: 9 am-6 pm | Saturday: 9 am-5 pm | Sunday: Closed,,,OPERATIONAL,"{""Service options"": {""Delivery"": true, ""In-store pick-up"": true, ""In-store shopping"": true, ""Same-day delivery"": true}, ""Amenities"": {""Mechanic"": true, ""Toilets"": true, ""Wi-Fi"": true}, ""Payments"": {""Cash only"": true, ""Debit cards"": true, ""NFC mobile payments"": true, ""Credit cards"": true}}",,,https://lh3.googleusercontent.com/-XMY67esh-Tk/AAAAAAAAAAI/AAAAAAAAAAA/pO7kSQo55K0/s44-p-k-no-ns-nd/photo.jpg,,TRUE,107745585612349913686,M. B. Liew Tyres Sdn. Bhd.,https://www.google.com/maps/contrib/107745585612349913686,,,,,"https://www.google.com/maps/place/M.+B.+Liew+Tyres+Sdn.+Bhd./@3.1297382999999996,101.71111479999999,14z/data=!4m8!1m2!2m1!1sM.+B.+Liew+Tyres+Sdn.+Bhd.!3m4!1s0x31cc361f22fdfbaf:0xeed299e5a1dc64a1!8m2!3d3.1297382999999996!4d101.71111479999999",ChIJr_v9Ih82zDERoWTcoeWZ0u4,0x31cc361f22fdfbaf:0xeed299e5a1dc64a1,17208986337678222497,-1237757736031329119,,
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia",Bengkel Motor Steben,,Motorcycle repair shop,Motorcycle repair shop,Motorcycle repair shop,+60 16-353 8387,"94, Jalan Sultan Abdul Samad Kuala Lumpur MY, Off, Jalan Tun Sambanthan, Brickfields, 50470 Kuala Lumpur, WP Kuala Lumpur",Brickfields,"94, Jalan Sultan Abdul Samad Kuala Lumpur MY, Off, Jalan Tun Sambanthan",Kuala Lumpur,50470,WP Kuala Lumpur,,Malaysia,MY,3.1339135,101.691751,Asia/Kuala_Lumpur,,FALSE,4.4,93,"https://search.google.com/local/reviews?placeid=ChIJg51DTcJJzDER-9Ei-_1sdU0&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 4, ""2"": 5, ""3"": 7, ""4"": 12, ""5"": 65}",4,5,7,12,65,18,https://lh5.googleusercontent.com/p/AF1QipMc3_ty0NsKAG28kuRo6fdaUWY-xPadREzhp1M-=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMc3_ty0NsKAG28kuRo6fdaUWY-xPadREzhp1M-=w1600-h1000-k-no,,"{""Monday"": ""9 am-8 pm"", ""Tuesday"": ""9 am-8 pm"", ""Wednesday"": ""9 am-8 pm"", ""Thursday"": ""9 am-8 pm"", ""Friday"": ""9 am-8 pm"", ""Saturday"": ""9 am-8 pm"", ""Sunday"": ""Closed""}",Monday: 9 am-8 pm | Tuesday: 9 am-8 pm | Wednesday: 9 am-8 pm | Thursday: 9 am-8 pm | Friday: 9 am-8 pm | Saturday: 9 am-8 pm | Sunday: Closed,,,OPERATIONAL,"{""Amenities"": {""Mechanic"": true}}",,,https://lh5.googleusercontent.com/-4ChS1Rf98oA/AAAAAAAAAAI/AAAAAAAAAAA/V_9hpt3tkmc/s44-p-k-no-ns-nd/photo.jpg,,TRUE,107701013672266760350,Bengkel Motor Steben,https://www.google.com/maps/contrib/107701013672266760350,,,,,"https://www.google.com/maps/place/Bengkel+Motor+Steben/@3.1339135,101.691751,14z/data=!4m8!1m2!2m1!1sBengkel+Motor+Steben!3m4!1s0x31cc49c24d439d83:0x4d756cfdfb22d1fb!8m2!3d3.1339135!4d101.691751",ChIJg51DTcJJzDER-9Ei-_1sdU0,0x31cc49c24d439d83:0x4d756cfdfb22d1fb,5581487151291486715,5581487151291486715,,
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia",Camly Car Accessories & Air Cond Service,,Car repair and maintenance service,Car repair and maintenance service,Bengkel Kereta,+60 3-2273 6824,"47, Jalan Thambipillay, Brickfields, 50470 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",Brickfields,"47, Jalan Thambipillay",Kuala Lumpur,50470,Federal Territory of Kuala Lumpur,,Malaysia,MY,3.1319231,101.6876959,Asia/Kuala_Lumpur,,FALSE,3.6,8,"https://search.google.com/local/reviews?placeid=ChIJ4_MS2MFJzDER44379Jwcb6I&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 1, ""2"": 0, ""3"": 3, ""4"": 1, ""5"": 3}",1,0,3,1,3,9,https://lh5.googleusercontent.com/p/AF1QipPDu4ky5RRUm6TnC8WGTi9A2O1Zsq84SUTL9bIk=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPDu4ky5RRUm6TnC8WGTi9A2O1Zsq84SUTL9bIk=w1600-h1000-k-no,,"{""Monday"": ""9:30 am-7 pm"", ""Tuesday"": ""9:30 am-7 pm"", ""Wednesday"": ""9:30 am-7 pm"", ""Thursday"": ""9:30 am-7 pm"", ""Friday"": ""9:30 am-7 pm"", ""Saturday"": ""9:30 am-7 pm"", ""Sunday"": ""Closed""}",Monday: 9:30 am-7 pm | Tuesday: 9:30 am-7 pm | Wednesday: 9:30 am-7 pm | Thursday: 9:30 am-7 pm | Friday: 9:30 am-7 pm | Saturday: 9:30 am-7 pm | Sunday: Closed,,,OPERATIONAL,"{""Payments"": {""Debit cards"": true, ""NFC mobile payments"": true, ""Credit cards"": true}}",,,,,FALSE,None,Camly Car Accessories & Air Cond Service,,,,,,"https://www.google.com/maps/place/Camly+Car+Accessories+%26+Air+Cond+Service/@3.1319231,101.6876959,14z/data=!4m8!1m2!2m1!1sCamly+Car+Accessories+%26+Air+Cond+Service!3m4!1s0x31cc49c1d812f3e3:0xa26f1c9cf4fb8de3!8m2!3d3.1319231!4d101.6876959",ChIJ4_MS2MFJzDER44379Jwcb6I,0x31cc49c1d812f3e3:0xa26f1c9cf4fb8de3,11704605417009810915,-6742138656699740701,,
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia",Rider Motor,https://www.facebook.com/RiderMotorKL,Motorcycle repair shop,"Motorcycle repair shop, Motorcycle insurance agency, Motorcycle shop",Motorcycle repair shop,+60 3-2282 6329,"No. 20, Jalan Bangsar, Bangsar, 59200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",Bangsar,"No. 20, Jalan Bangsar",Kuala Lumpur,59200,Federal Territory of Kuala Lumpur,,Malaysia,MY,3.1290604,101.67999,Asia/Kuala_Lumpur,,FALSE,4.3,32,"https://search.google.com/local/reviews?placeid=ChIJdbNKSZRJzDERIkqxySV7Uoo&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 2, ""2"": 1, ""3"": 2, ""4"": 7, ""5"": 20}",2,1,2,7,20,15,https://lh5.googleusercontent.com/p/AF1QipP1IxIwsM4kf7i4tLBBsdVZ2hhG8SDQw3h6nxsI=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipP1IxIwsM4kf7i4tLBBsdVZ2hhG8SDQw3h6nxsI=w1600-h1000-k-no,,"{""Monday"": ""10 am-7:30 pm"", ""Tuesday"": ""10 am-7:30 pm"", ""Wednesday"": ""10 am-7:30 pm"", ""Thursday"": ""10 am-7:30 pm"", ""Friday"": ""10 am-7:30 pm"", ""Saturday"": ""10 am-7:30 pm"", ""Sunday"": ""Closed""}",Monday: 10 am-7:30 pm | Tuesday: 10 am-7:30 pm | Wednesday: 10 am-7:30 pm | Thursday: 10 am-7:30 pm | Friday: 10 am-7:30 pm | Saturday: 10 am-7:30 pm | Sunday: Closed,,,OPERATIONAL,"{""Offerings"": {""Oil change"": true}, ""Amenities"": {""Mechanic"": true}, ""Payments"": {""Debit cards"": true, ""NFC mobile payments"": true, ""Credit cards"": true}}",,,https://lh5.googleusercontent.com/-Vy5Ry_5lNt0/AAAAAAAAAAI/AAAAAAAAAAA/V5JfWVLgTvE/s44-p-k-no-ns-nd/photo.jpg,,TRUE,115383320388831625706,Rider Motor,https://www.google.com/maps/contrib/115383320388831625706,,,,,"https://www.google.com/maps/place/Rider+Motor/@3.1290603999999997,101.67998999999999,14z/data=!4m8!1m2!2m1!1sRider+Motor!3m4!1s0x31cc4994494ab375:0x8a527b25c9b14a22!8m2!3d3.1290603999999997!4d101.67998999999999",ChIJdbNKSZRJzDERIkqxySV7Uoo,0x31cc4994494ab375:0x8a527b25c9b14a22,9967164327552174626,-8479579746157376990,,
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia",Sega Auto Services,,Auto repair shop,Auto repair shop,Auto repair shop,+60 3-4288 2889,"17, Jalan Chan Sow Lin, Chan Sow Lin, 55200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",Chan Sow Lin,"17, Jalan Chan Sow Lin",Kuala Lumpur,55200,Federal Territory of Kuala Lumpur,,Malaysia,MY,3.1218226,101.7117727,Asia/Kuala_Lumpur,,FALSE,3,3,"https://search.google.com/local/reviews?placeid=ChIJkV5ZMxg2zDERcS1HhTi41qc&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 1, ""2"": 0, ""3"": 1, ""4"": 0, ""5"": 1}",1,0,1,0,1,3,https://lh5.googleusercontent.com/p/AF1QipMvVM1vgi24Ogib4cWNktxk_1pyL92aV_34hRTA=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMvVM1vgi24Ogib4cWNktxk_1pyL92aV_34hRTA=w1600-h1000-k-no,,,,,,OPERATIONAL,{},,,,,FALSE,None,Sega Auto Services,,,,,,"https://www.google.com/maps/place/Sega+Auto+Services/@3.1218226,101.7117727,14z/data=!4m8!1m2!2m1!1sSega+Auto+Services!3m4!1s0x31cc361833595e91:0xa7d6b83885472d71!8m2!3d3.1218226!4d101.7117727",ChIJkV5ZMxg2zDERcS1HhTi41qc,0x31cc361833595e91:0xa7d6b83885472d71,12094056402243759473,-6352687671465792143,,
